_id,text,created_at,coordinates,source,geo
ObjectId(5728f319e6ad0c29540b2df1),MSNBC: Will Ted Cruz's attacks on Donald Trump work? Vote now at https://t.co/xw7DfNYOPJ. https://t.co/KYpXqf9VNc,2016-05-03T18:51:05.000Z,"",IFTTT,""
ObjectId(5728f319e6ad0c29540b2df2),@sandrajeanne48 its called projection when cruz heard the word oswald he imposed his understanding on what was said as what was said mental!,2016-05-03T18:51:05.000Z,"",Twitter Web Client,""
ObjectId(5728f319e6ad0c29540b2df3),RT @aseitzwald: Longtime McCain aide confirms to me he'll support Clinton if choice is between her and Trump --&gt; https://t.co/EogiCUOZa5,2016-05-03T18:51:05.000Z,"",Twitter for Android,""
ObjectId(5728f319e6ad0c29540b2df4),"RT @Pontifex_es: Jesucristo, encarnación de la misericordia de Dios, ha muerto en cruz por amor, y por amor ha resucitado.",2016-05-03T18:51:05.000Z,"",Twitter for iPhone,""
ObjectId(5728f319e6ad0c29540b2df5),"NO WAY I COULD SUPPORT SUCH A DISGRACE OF ""HUMAN BEING "" ALWAYS AGAINST TRUMP! We do not need McConnell &amp;Boehner RINOS OR TRUMP MANURE @ GOP",2016-05-03T18:51:05.000Z,"",Twitter for iPhone,""
ObjectId(5728f319e6ad0c29540b2df6),"Donald Trump National Security Quotes - Secure America Now
#NeverTrump I will not support Trump if he's the nominee. https://t.co/730EZQFy0M",2016-05-03T18:51:05.000Z,"",Twitter for iPad,""
ObjectId(5728f319e6ad0c29540b2df7),RT @CNN: Donald Trump is going for the knockout blow against Ted Cruz in Indiana https://t.co/RVxF24zUaq https://t.co/s9ilp9qKXn,2016-05-03T18:51:05.000Z,"",Twitter for iPad,""
ObjectId(5728f319e6ad0c29540b2df8),"RT @brad_studio: Lying Ted 👦🏻 is lying about @realDonaldTrump lying. He's sunk, game over #CruzCrew Back to 🇨🇦🌲 #trump2016 #INPrimary https…",2016-05-03T18:51:05.000Z,"",Twitter for iPad,""
ObjectId(5728f319e6ad0c29540b2df9),".@Mista_McCoy @FoxNews @realDonaldTrump Fox, CNN &amp; MSNBC ALL donated heavily 2 Hillary Clinton &amp; R only using Trump 4 ratings #FACT",2016-05-03T18:51:05.000Z,"",Twitter for iPhone,""
ObjectId(5728f319e6ad0c29540b2dfa),@TheDonaldNews @politico drop out cruz you idiot and tell your father making Christians feel guilt for your gain is a sin,2016-05-03T18:51:06.000Z,"",Twitter for Android,""
ObjectId(5728f319e6ad0c29540b2dfb),RT @lexi4prez: me watching all the trump supporters  celebrate cinco de mayo https://t.co/qJxJkJFLAs,2016-05-03T18:51:06.000Z,"",Twitter for iPhone,""
ObjectId(5728f319e6ad0c29540b2dfc),"RT @AP: Donald Trump repeats unsubstantiated claims that Ted Cruz's dad has links to JFK's assassin, Lee Harvey Oswald. https://t.co/5c87fT…",2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f319e6ad0c29540b2dfd),RT @HoosiersForCruz: @alcamus Cruz will win because Hoosiers aren't suckers! #CruzCrew #IndianaPrimary https://t.co/xrTKIB3s6q,2016-05-03T18:51:06.000Z,"",Twitter for Android,""
ObjectId(5728f319e6ad0c29540b2dfe),"This has to be a joke right?  Onion style...
https://t.co/0gWwZnguN1",2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f319e6ad0c29540b2dff),"RT @KandiRider: #Donald Trump denies #raping teen #girl at 'sex party with convicted #child rapist, #JeffreyEpstein | #Trump #Rape | https:…",2016-05-03T18:51:06.000Z,"",Twitter for Android,""
ObjectId(5728f319e6ad0c29540b2e00),RT @Beth7316: I always love to see pictures like this! @tedcruz is part of we the people! https://t.co/Y1W7Y7xQfj,2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f319e6ad0c29540b2e01),"@DLoesch @tedcruz LETS GO INDIANA!! conservatives lets bring this home! #ChooseCruz b/c anyone else is just a vote for trump, #NeverTrump",2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f319e6ad0c29540b2e02),"If live in the Santa Cruz area, and you've got a $20 bill in your wallet, take a good look at it. Police say it... https://t.co/eaYm5P9YAf",2016-05-03T18:51:06.000Z,"",Facebook,""
ObjectId(5728f319e6ad0c29540b2e03),@continetti @BuzzFeedAndrew Tonight Sen Cruz should do what Jeb and Rubio did and bow out with class. Can you say #NotHoldingMyBreath,2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f319e6ad0c29540b2e04),RT @peddoc63: @Dc37Deborah  Case has been thrown out of every court. If you care about constitution👉🏽support Cruz. Trump can't even spell c…,2016-05-03T18:51:06.000Z,"",Twitter for Android,""
ObjectId(5728f319e6ad0c29540b2e05),RT @mitchellvii: Nice! https://t.co/jOkZwxIed2,2016-05-03T18:51:06.000Z,"",Flipboard,""
ObjectId(5728f319e6ad0c29540b2e06),@politiJim @Tierrah46 look at the numbers the venue holds Trump is killing Cruz there no comparison. Your own pics show the people 💜 Trump.,2016-05-03T18:51:06.000Z,"",Twitter for iPhone,""
ObjectId(5728f319e6ad0c29540b2e07),Facts ?? I said give me some &amp; I'll join boycott. Even #Trump says Why react to something that hasn't happened ? https://t.co/hJseZMsW97,2016-05-03T18:51:06.000Z,"",Twitter for iPad,""
ObjectId(5728f319e6ad0c29540b2e08),RT @SteveDeaceShow: All true. Should've been said weeks if not months ago.  https://t.co/Z7w6xKY97A,2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f319e6ad0c29540b2e09),LIVE Donald Trump California Costa Mesa MASSIVE OUTDOOR Rally OC Fair SP... https://t.co/xozJcI8ZZG,2016-05-03T18:51:06.000Z,"",Twitter for iPhone,""
ObjectId(5728f319e6ad0c29540b2e0a),"""..he boasts about it ... describes his battle with venereal disease as his own personal Vietnam,"" Cruz discussing Trump being a philanderer",2016-05-03T18:51:06.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ae6ad0c29540b2e0b),"RT @_MattLark: TED CRUZ'S father is mystery man in LEE HARVEY OSWALD photo.
#feelthebern. #Myjunkdrawerhas #LEMONADE, #AskZarial.
https://t…",2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f31ae6ad0c29540b2e0c),"RT @OPFergVal: LAPD Commissioner: Trump Supporters Look Inbred https://t.co/D3bIXJgSjZ via @dailycaller
Wow...he should step down",2016-05-03T18:51:06.000Z,"",Twitter for iPad,""
ObjectId(5728f31ae6ad0c29540b2e0d),"RT @realDomaIdTrump: Why was Rafael Cruz on the Titanic hours before it sank? This is horrible! Believe me.
#TrumpConspiracyTheories https:…",2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f31ae6ad0c29540b2e0e),RT @USAHipster: Lyin' Ted Cruz BOOSTS National Enquirer Sales today! Doesn't deny article is true. VOTE TRUMP! #INPrimary #CAPrimary https:…,2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f31ae6ad0c29540b2e0f),RT @GoogleFacts: A Trump TV ad showing Mexicans swarming over the U.S. border actually uses footage of Moroccans swarming the border of a S…,2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f31ae6ad0c29540b2e10),"RT @rob_mcwaters: Trump doesn't want your $$- just needs your vote.
Cruz doesn't need your vote- just wants your $$
#INPrimary #GOVOTE http…",2016-05-03T18:51:07.000Z,"",Twitter for Android,""
ObjectId(5728f31ae6ad0c29540b2e11),"RT @cbbruuno: Ted Cruz's father had nothing to do with the JFK assassination but he is still a racist, religious fanatic, and asshole.",2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f31ae6ad0c29540b2e12),".@NsgNsgMusic join forces with @rdlcruzofficial on wavey new track ""Alright"" https://t.co/IjWb7muz65 https://t.co/0ul6ExmHND",2016-05-03T18:51:06.000Z,"",SocialOomph,""
ObjectId(5728f31ae6ad0c29540b2e13),RT @IamAkademiks: TI says if Donald Trump wins... Chains and Shackles are next. 👀 https://t.co/QFSDk238to,2016-05-03T18:51:07.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ae6ad0c29540b2e14),RT @Lagartman_: Quién le iba a decir a Jesucristo cuando le colgaron en la cruz que 2000 años después el Leicester ganaría la Premier.,2016-05-03T18:51:07.000Z,"",Twitter for Android,""
ObjectId(5728f31ae6ad0c29540b2e15),RT @BBCNewsUS: Donald Trump is poised to deliver a crushing blow to rival Ted Cruz as voters in #Indiana head to the polls https://t.co/Q7f…,2016-05-03T18:51:07.000Z,"",Twitter Web Client,""
ObjectId(5728f31ae6ad0c29540b2e16),Trump looks to knock out Cruz in Indiana: Republican presidential frontrunner Donald Trump hopes the Indiana ... https://t.co/4n2gQrv5p1,2016-05-03T18:51:07.000Z,"",twitterfeed,""
ObjectId(5728f31ae6ad0c29540b2e17),"RT @Italians4Trump: Donald Trump Blasts Ted Cruz’s Dad For Photo With JFK Assassin | National Enquirer 
https://t.co/nytol0YpDE",2016-05-03T18:51:06.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ae6ad0c29540b2e18),"RT @HBarabino: VHM dijo en la Universidad en Sta Cruz q la imágen ""de un fiscal buscando dinero con un perro y una excavadora"", es un inven…",2016-05-03T18:51:06.000Z,"",Twitter for Android,""
ObjectId(5728f31ae6ad0c29540b2e19),"RT @thelarsongroup: Short, sweet, to the point and.........accurate https://t.co/EPYC1PN07v",2016-05-03T18:51:07.000Z,"",Twitter for Android,""
ObjectId(5728f31ae6ad0c29540b2e1a),"RT @GarrettVentry: We had a deep field of GOP candidates like Cruz, Rubio, and Walker. Naturally, we choose the fraudster, who mocked a dis…",2016-05-03T18:51:07.000Z,"",Twitter for Android,""
ObjectId(5728f31ae6ad0c29540b2e1b),RT @JordanChariton: When will @RogerJStoneJr be arrested? https://t.co/8Isw1CLEZT,2016-05-03T18:51:07.000Z,"",Twitter for Android,""
ObjectId(5728f31ae6ad0c29540b2e1c),"RT @TheLibertyLogan: As long as Cruz supporters don't listen to the media he can win Indiana, they are trying to demoralize us, GET OUT AND…",2016-05-03T18:51:07.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ae6ad0c29540b2e1d),"RT @KevinGFox: How long until Trump shrugs as his supporters re-enact a Muslim version of Krystalnacht? 
https://t.co/v3wDgPdPyK",2016-05-03T18:51:07.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ae6ad0c29540b2e1e),"RT @Shakestweetz: I'm getting reeeeeeeal tired of Trump's ""haven't even started on Hillary yet"" threat.",2016-05-03T18:51:07.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ae6ad0c29540b2e1f),Who Will Be Trump's VP? https://t.co/A4vnDJfJme #DiaryofaMadVoter via @pjmedia_com#,2016-05-03T18:51:07.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ae6ad0c29540b2e20),@bridalshop3 https://t.co/wgCs7y1tEC,2016-05-03T18:51:06.000Z,"",Twitter Web Client,""
ObjectId(5728f31ae6ad0c29540b2e21),RT @ActualidadRT: Trump considera que EE.UU. debería disparar a los cazas rusos https://t.co/APLuaRq56t https://t.co/d0a0horrIn,2016-05-03T18:51:07.000Z,"",TweetDeck,""
ObjectId(5728f31ae6ad0c29540b2e22),"Cruz, Trump battle over Christian support in Indiana... https://t.co/yfLViyEu0F https://t.co/lWGoY5UsTL",2016-05-03T18:51:07.000Z,"",zumcxr,""
ObjectId(5728f31ae6ad0c29540b2e23),"His children, this executive and former and current employees sprak well of Mr. Trump
...and then there's Ted. https://t.co/G7fqj3zthu",2016-05-03T18:51:07.000Z,"",Facebook,""
ObjectId(5728f31ae6ad0c29540b2e24),@perpetualpam @tedcruz https://t.co/GOrfo6fReC,2016-05-03T18:51:07.000Z,"",Twitter Web Client,""
ObjectId(5728f31ae6ad0c29540b2e25),"RT @SopanDeb: Per @alanhe, Cruz campaign out with a statement blasting Trump and media over Trump/Lee Harvey Oswald comments: https://t.co/…",2016-05-03T18:51:07.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ae6ad0c29540b2e26),"Trump: Ted Cruz Shot JFK: by JASmiusActually, Ted Cruz's father, who, according to the Trump ""paper of record... https://t.co/1IOOAHs0cD",2016-05-03T18:51:07.000Z,"",twitterfeed,""
ObjectId(5728f31ae6ad0c29540b2e27),Oomf supports trump and he's gay https://t.co/yW8lVkNbC1,2016-05-03T18:51:07.000Z,"",Twitter for iPhone,""
ObjectId(5728f31be6ad0c29540b2e28),"RT @daviddavid0901: Hi Bill, is word from the ground still that Trump is having a good turnout? Things looking in our favor? https://t.co/p…",2016-05-03T18:51:07.000Z,"",Twitter Web Client,""
ObjectId(5728f31be6ad0c29540b2e29),Hulk punches Trump https://t.co/JoxiSQjhky via @YouTube,2016-05-03T18:51:07.000Z,"",Twitter Web Client,""
ObjectId(5728f31be6ad0c29540b2e2a),RT @WordgirlSmith: RT #VoteTrumpIN #SuperTuesday  https://t.co/T9xtAXsbHF,2016-05-03T18:51:07.000Z,"",Twitter Web Client,""
ObjectId(5728f31be6ad0c29540b2e2b),RT @DanScavino: .@CNNPolitics @CNN - DESPERATION! Not what LYIN' TED was saying 8 months ago at Trump Tower. #FACT https://t.co/lKsvRMpMkT,2016-05-03T18:51:07.000Z,"",Twitter for Android,""
ObjectId(5728f31be6ad0c29540b2e2c),RT @JohnFugelsang: Ted Cruz reminds you that Donald Trump is an immoral philandering narcissistic pathological liar; &amp; Ted'll be voting for…,2016-05-03T18:51:07.000Z,"",Twitter for iPad,""
ObjectId(5728f31be6ad0c29540b2e2d),"RT @PrdBlckRpblican: Hey trumpsters, is that Rafael Cruz..Thks Rush for the Braindead Tag for trumpsters!! #Braindead #NeverTrump https://t…",2016-05-03T18:51:07.000Z,"",Twitter Web Client,""
ObjectId(5728f31be6ad0c29540b2e2e),RT @TrumpLion1776: A big Huge Thank You to all the women that support TRUMP!!! We be lost without you!!! God Bless!!!! @Samstwitch  https:/…,2016-05-03T18:51:07.000Z,"",Twitter for Android,""
ObjectId(5728f31be6ad0c29540b2e2f),BREAKING NEWS ! Will Bernie Sanders Supporters Vote for Trump If Hillary Gets the… https://t.co/CkNGriDCZm https://t.co/39pmAJxWwR,2016-05-03T18:51:07.000Z,"",dlvr.it,""
ObjectId(5728f31be6ad0c29540b2e30),Donald Trump mentioned during 'CNN Newsroom With Brooke Baldwin' on CNN -  https://t.co/9IuHsDbDkE https://t.co/VCukFWWU0A,2016-05-03T18:51:07.000Z,"",YoureonShooter,""
ObjectId(5728f31be6ad0c29540b2e31),"@MardiLovejoy the fact that Trump is already beating her n a new National poll, when he hasn't even attacked her yet, shows how AWFUL she is",2016-05-03T18:51:07.000Z,"",Twitter Web Client,""
ObjectId(5728f31be6ad0c29540b2e32),"As voting begins, Trump sees a decisive Indiana victory, demise of Cruz, Kasich candidacies https://t.co/2uTJehQ91a",2016-05-03T18:51:07.000Z,"",Twitter Web Client,""
ObjectId(5728f31be6ad0c29540b2e33),RT @Anne_S_Kim: Check out these unbelievable pics and remind yourself of the world beyond Trump/Cruz/politics-in-general.  https://t.co/4Gd…,2016-05-03T18:51:07.000Z,"",RoundTeam,""
ObjectId(5728f31be6ad0c29540b2e34),"RT @buddy_faro: #BreakingNews 

Trump Wins Indiana https://t.co/VEuUK17gKO",2016-05-03T18:51:07.000Z,"",Twitter Web Client,""
ObjectId(5728f31be6ad0c29540b2e35),"Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other with no letup, Republican front-runner Do... https://t.co/HzhR9lmw6G",2016-05-03T18:51:08.000Z,"",twitterfeed,""
ObjectId(5728f31be6ad0c29540b2e36),RT @briantashman: Ted Cruz closing his campaign the way he started it: vilifying LGBT people https://t.co/CaBuHWUnCu,2016-05-03T18:51:08.000Z,"",Twitter for iPhone,""
ObjectId(5728f31be6ad0c29540b2e37),RT @MattWalshBlog: Donald Trump is just a repulsive cretin doing what repulsive cretins do. His supporters are the real culprits in this sa…,2016-05-03T18:51:08.000Z,"",Twitter for iPhone,""
ObjectId(5728f31be6ad0c29540b2e38),RT @OldRowOfficial: The moment Cruz lost Indiana. https://t.co/UksewU0Op9,2016-05-03T18:51:08.000Z,"",Twitter for iPhone,""
ObjectId(5728f31be6ad0c29540b2e39),"RT @EvanMZimmerman: We've come a long way since ""I like Donald."" --Ted Cruz",2016-05-03T18:51:08.000Z,"",Twitter for iPhone,""
ObjectId(5728f31be6ad0c29540b2e3a),Cruz rally tonite is at Indianapolis Union Station.  Will this be the end of the line?  @Local12 https://t.co/8UFsjQMH9K,2016-05-03T18:51:07.000Z,"",Twitter for iPhone,""
ObjectId(5728f31be6ad0c29540b2e3b),"RT @TeddyDavisCNN: Donald Trump associates Ted Cruz’s father with JFK’s assassin
https://t.co/n5ab9KOk21",2016-05-03T18:51:08.000Z,"",RoundTeam,""
ObjectId(5728f31be6ad0c29540b2e3c),Sanders’ Socialism vs. Trump Fascism: The Facts. https://t.co/k7ZNFjDbUn https://t.co/kNExwBeH3e,2016-05-03T18:51:08.000Z,"",dlvr.it,""
ObjectId(5728f31be6ad0c29540b2e3d),RT @Conservative_VW: Trump is definitely the right candidate 👍😊🇺🇸‼️ https://t.co/cN88C69v59,2016-05-03T18:51:08.000Z,"",Twitter for Android,""
ObjectId(5728f31be6ad0c29540b2e3e),RT @MrsEscamez: Cruz d Mayo Comunidad de Mayores de S Agustín con concurso de repostería otganizado p padre Rafael @ondaceromelilla https:/…,2016-05-03T18:51:08.000Z,"",Twitter for Android,""
ObjectId(5728f31be6ad0c29540b2e3f),"RT @asamjulian: @_HankRearden I did a poll yesterday, most agree! https://t.co/DJa9BJBlZ6",2016-05-03T18:51:08.000Z,"",Twitter for iPhone,""
ObjectId(5728f31be6ad0c29540b2e40),Trump learn to investigate from my girl? This some detective work https://t.co/1Peh38EbLw,2016-05-03T18:51:08.000Z,"",Twitter for Android,""
ObjectId(5728f31be6ad0c29540b2e41),@DREWDISCIPLE Cruz and Al Sharpton are one in the same. One pimps racism and one pimps conservative values! #Trump2016,2016-05-03T18:51:08.000Z,"",Twitter for iPhone,""
ObjectId(5728f31be6ad0c29540b2e42),"RT @camilacabello97: if trump wins, i'm moving to Canada  https://t.co/DS287EwQam",2016-05-03T18:51:08.000Z,"",Twitter for iPhone,""
ObjectId(5728f31be6ad0c29540b2e43),"RT @ArlissBunny: This was in my mail yesterday. ""Paid for by Cruz for President."" @KagroX @DemFromCT #BasketballRing https://t.co/suVBlDq2vZ",2016-05-03T18:51:08.000Z,"",Twitter Web Client,""
ObjectId(5728f31ce6ad0c29540b2e44),"Once a Clinton stronghold, Appalachia now Trump country  https://t.co/vnrZOJhQgu via @AP_Politics",2016-05-03T18:51:08.000Z,"",Twitter Web Client,""
ObjectId(5728f31ce6ad0c29540b2e45),There is no amount of prayer that brings reason to those who hear #LeeHarveyOswald &amp; still vote Trump. We deserve what we get! @glennbeck,2016-05-03T18:51:08.000Z,"",Twitter Web Client,""
ObjectId(5728f31ce6ad0c29540b2e46),RT @allahpundit: Gonna be disappointed if Hannity doesn’t give some careful consideration to this Cruz/Oswald theory today,2016-05-03T18:51:08.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ce6ad0c29540b2e47),"RT @jennanjack: WATCH: Ted Cruz just BLASTED Trump, called him a PATHOLOGICAL LIAR and SERIAL PHILANDERER https://t.co/i0TVxWf5Aw",2016-05-03T18:51:08.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ce6ad0c29540b2e48),"RT @america_trump: ✅ Trump=56%      Cruz=22%

#IndianaPrimary 

#Trump2016 https://t.co/HRgXQl2zIT",2016-05-03T18:51:09.000Z,"",Mobile Web (M5),""
ObjectId(5728f31ce6ad0c29540b2e49),"Great perspective that more people need to take. 
How Donald Trump locked up the jerk vote https://t.co/AzleZ2Gk9S",2016-05-03T18:51:08.000Z,"",Twitter Web Client,""
ObjectId(5728f31ce6ad0c29540b2e4a),Dumb Whites think they can ERASE Obama f/the history books w/a Racist NUT like Trump or Communist NUT Bernie. @MichaelZarrabi @donnabrazile,2016-05-03T18:51:09.000Z,"",Twitter Web Client,""
ObjectId(5728f31ce6ad0c29540b2e4b),"RT @asmith83: Your My Big Fat Greek Wedding 2 tickets are sort of helping to boost Donald Trump, @russchoma reports: https://t.co/vRF0wcRTbw",2016-05-03T18:51:09.000Z,"",Twitter for Android,""
ObjectId(5728f31ce6ad0c29540b2e4c),I love Obama FUCKTRUMP🖕🏾 https://t.co/jm8yW9mdDn,2016-05-03T18:51:09.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ce6ad0c29540b2e4d),"#Purdue #Keady Trump, Clinton aim for Indiana wins - WSB Radio (blog) https://t.co/9UdWo0GFfn #Boiler #Hoops #OGFP",2016-05-03T18:51:09.000Z,"",dlvr.it,""
ObjectId(5728f31ce6ad0c29540b2e4e),RT @DRUDGE_REPORT: APPALACHIA: Former Clinton Stronghold Becomes Trump Country... https://t.co/4UD4yd4Kvs,2016-05-03T18:51:09.000Z,"",Twitter for Android,""
ObjectId(5728f31ce6ad0c29540b2e4f),"Who Said It: Donald Trump or Kanye West? 
I got 6 out of 14 right! #humbling
https://t.co/ZVf6GCIAJ5 via @heatstreet",2016-05-03T18:51:09.000Z,"",Twitter Web Client,""
ObjectId(5728f31ce6ad0c29540b2e50),RT @TrumpStudents: Will Donald Trump win Indiana and secure the nomination? #TeamTrump #Trump2016 #RETWEET,2016-05-03T18:51:09.000Z,"",Twitter Web Client,""
ObjectId(5728f31ce6ad0c29540b2e51),@RagnarVikingson @philbear94 @Phibear94 Serious question: who was your candidate before Trump entered the race?,2016-05-03T18:51:09.000Z,"",Twitter for Android,""
ObjectId(5728f31ce6ad0c29540b2e52),"RT @SanLorenzo: Belluschi: ""En lo personal me siento muy bien. Siempre la fecha clave es la siguiente. No pensamos cuándo Godoy Cruz puede…",2016-05-03T18:51:09.000Z,"",Twitter for Android,""
ObjectId(5728f31ce6ad0c29540b2e53),"@GretchenCarlson @tony4ny @SimonWDC This story hit my newsfeed months ago, and it was not from Trump.  He did not make this story up.",2016-05-03T18:51:09.000Z,"",Twitter for iPad,""
ObjectId(5728f31ce6ad0c29540b2e54),"#nevertrump CHUMPS go down today , tune in for thijr final death throws in Indiana as they kneel b4 the TRUMP train and get ran over lol😂",2016-05-03T18:51:09.000Z,"",Twitter for Android,""
ObjectId(5728f31ce6ad0c29540b2e55),Trump wins where the black population is over 8%. @hardball_chris pointed that out months ago.  https://t.co/s2sk3DUlsw,2016-05-03T18:51:09.000Z,"",Twitter for iPad,""
ObjectId(5728f31ce6ad0c29540b2e56),@Kramerica45  https://t.co/eHtzF02oqK,2016-05-03T18:51:09.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ce6ad0c29540b2e57),RT @E__Strobel: Worse than his moronic tariffs will? https://t.co/Stj3EYcS8S,2016-05-03T18:51:09.000Z,"",Twitter Web Client,""
ObjectId(5728f31ce6ad0c29540b2e58),"ted cruz cry - Ted, it's ok! Tomorrow is another day, Good Night! https://t.co/ocKXvdKJUc",2016-05-03T18:51:09.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e59),"https://t.co/f3lkH2wKnh

CNN: Donald Trump is going for the knockout blow against Ted Cruz in Indiana https://t.co/i13OtvqVx5 …",2016-05-03T18:51:09.000Z,"",IFTTT,""
ObjectId(5728f31de6ad0c29540b2e5a),RT @NatishNatash: @maxger31 The Fictitious Life of Rafael Cruz Sr.  https://t.co/ZAOY42SiPp,2016-05-03T18:51:09.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e5b),Trump : the moon landing might have been a hoax. If I'd been president we'd have done it faster. That I can tell you.,2016-05-03T18:51:09.000Z,"",Twitter for Android,""
ObjectId(5728f31de6ad0c29540b2e5c),RT @FranklinMan25: Donald Trump sunk to a new all time low spreading false &amp; dangerous propaganda regarding Ted Cruz's father! #Sick https:…,2016-05-03T18:51:09.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e5d),"@vivelafra @DefendingtheUSA "" Best that A**"" LOVE THIS n TY for Sharing!! Mr. President Trump is the Right Man for the job of running USA !!",2016-05-03T18:51:09.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e5e),#Indiana #California https://t.co/1Y7fzxPih5,2016-05-03T18:51:09.000Z,"",Twitter for iPad,""
ObjectId(5728f31de6ad0c29540b2e5f),I for one am looking forward to the DC GOP pretending their weakness and corruption had nothing to do with Trump's rise. #ElectionDay,2016-05-03T18:51:10.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e60),"“Prove it how, toots?” https://t.co/qCzekvVorO",2016-05-03T18:51:09.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e61),"RT @NateSilver538: You know how you've heard again and again that Trump's supporters are ""working class""? That's mostly BS. https://t.co/eh…",2016-05-03T18:51:10.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e62),RT @DefundTheGOP101: MT @Saint_Obama: Ted Cruz has the best plan. #UniteWithCruz #tcot https://t.co/EhhjXQwAvb #CruzCrew #PJNET,2016-05-03T18:51:10.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e63),"RT @LindaSuhler: Donald Trump on the Establishment
""The only people I will owe are the VOTERS""

✔VOTE #Trump2016 #Indiana
#INPrimary
https:…",2016-05-03T18:51:10.000Z,"",Twitter for Android,""
ObjectId(5728f31de6ad0c29540b2e64),"(♥ Yondii Matos ♥) Cruz, Trump Exchange Insults as Indiana Votes: Assailing each other... https://t.co/KZHClI1jwF (♥ Yondii Matos ♥)",2016-05-03T18:51:10.000Z,"",twitterfeed,""
ObjectId(5728f31de6ad0c29540b2e65),RT @STEMROB7: Let's #EndTedTues to focus on #Trumping  https://t.co/yLtiEQBZGm  https://t.co/A62HtGlcl9,2016-05-03T18:51:10.000Z,"",Mobile Web (M5),""
ObjectId(5728f31de6ad0c29540b2e66),"@tedcruz Very, very, very weak vote He never used the word endorsement.Praised Donad J Trump.  News said he was influenced to do what he did",2016-05-03T18:51:10.000Z,"",Twitter Web Client,""
ObjectId(5728f31de6ad0c29540b2e67),RT @TeddyDavisCNN: Longtime McCain adviser announces he will back @HillaryClinton over Donald Trump -- &gt; https://t.co/AQ2YTGW68O,2016-05-03T18:51:10.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e68),"@KamVTV @dawnmariefhl @CNN @FoxNews Libtards are liars: this by a Black Female Executive At The Trump Organization 
https://t.co/iS6yotuAMY",2016-05-03T18:51:10.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e69),"RT @USAforTrump2016: Donald Trump means taking care of OUR veterans, not ILLEGAL immigrants! #Trump2016 #TrumpTrain #TeamTrump",2016-05-03T18:51:10.000Z,"",Twitter for Android,""
ObjectId(5728f31de6ad0c29540b2e6a),RT @lexi4prez: me watching all the trump supporters  celebrate cinco de mayo https://t.co/qJxJkJFLAs,2016-05-03T18:51:10.000Z,"",Twitter for Android,""
ObjectId(5728f31de6ad0c29540b2e6b),RT @lexi4prez: me watching all the trump supporters  celebrate cinco de mayo https://t.co/qJxJkJFLAs,2016-05-03T18:51:10.000Z,"",Twitter for iPhone,""
ObjectId(5728f31de6ad0c29540b2e6c),"RT @LifeNewsHQ: Ted Cruz: Like Hillary Clinton, Donald Trump “Thinks Planned Parenthood is Wonderful” https://t.co/NLwQcv45LO https://t.co/…",2016-05-03T18:51:10.000Z,"",Twitter for iPhone,""
ObjectId(5728f31ee6ad0c29540b2e6d),"Hoy dìa d""La Santa Cruz"" SiemprellamamimuyCatòlica Madrina d bautizo Carmen,d la CdMèxico p felicitarme(x mi nombre) https://t.co/439HJ4uzOx",2016-05-03T18:51:10.000Z,"",Twitter Web Client,""
